id,timestamp,provincia,titulo,sentimiento,Hostelería y Turismo,Sanitario y Salud,Educación y Formación,Tecnología y Telecomunicaciones,Construcción e Inmobiliaria,Industria y Manufactura,Comercio y Ventas,Logística y Transporte,Administración y Finanzas,"Cultura, Arte y Ocio",topico_0,topico_1,topico_2,topico_3,topico_4,topico_5,topico_6,topico_7
https://europa.eu/eures/portal/jv-se/jv-details/NzIxOTg1NiAxMDI?lang=es,10/10/2025,Barcelona,WORK/LOCATION,0,0.0084156247709567,0.0182296478111917,0.1150563289023314,0.0128444364333214,0.6622659116983414,0.1123148774107297,0.0199883050906161,0.0193244068262477,0.0090325996667767,0.0225278935783232,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNjc3OSAxMDI?lang=es,23/10/2025,Barcelona,WORK/LOCATION,0,0.0406779206047455,0.1398186236619949,0.6099912524223328,0.0273629045113921,0.0183113332216938,0.0275561794017752,0.0285998278607924,0.0259812828153371,0.0243631054957707,0.0573375696937243,0.07693553579448045,0.07693278702616359,0.4614883100063931,0.07692852812508211,0.07692958735616397,0.07692872632584505,0.07692654232541951,0.07692998304045227
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNTQ2NSAxMDI?lang=es,21/10/2025,Tarragona,WORK/LOCATION,0,0.1066467600564162,0.0499978625836471,0.0546073449465135,0.1042492017149925,0.0571868841846784,0.0736254726847012,0.0866107745096087,0.3156801611185074,0.0679942642649014,0.0834012216267486,0.026316192246439486,0.026334762809918272,0.026316178447773873,0.02631626103323745,0.8157680810671473,0.026316268639929963,0.02631607597743158,0.02631617977812202
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNjExMSAxMDI?lang=es,22/10/2025,Barcelona,WORK/LOCATION,0,0.1066467600564162,0.0499978625836471,0.0546073449465135,0.1042492017149925,0.0571868841846784,0.0736254726847012,0.0866107745096087,0.3156801611185074,0.0679942642649014,0.0834012216267486,0.03571525808169729,0.7499049609608284,0.0357152371405692,0.035715387111128,0.035715517187262034,0.03571549932791288,0.03580281514502778,0.03571532504557421
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNTU5MSAxMDI?lang=es,21/10/2025,Barcelona,WORK/LOCATION,0,0.1066467600564162,0.0499978625836471,0.0546073449465135,0.1042492017149925,0.0571868841846784,0.0736254726847012,0.0866107745096087,0.3156801611185074,0.0679942642649014,0.0834012216267486,0.02325632546766884,0.023269985364704624,0.02325640277069388,0.023256431856505815,0.8371412807462939,0.023256454400057424,0.02325619263645416,0.0233069267576212
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMDE0NSAxMDI?lang=es,10/10/2025,Barcelona,WORK/LOCATION,0,0.1066467600564162,0.0499978625836471,0.0546073449465135,0.1042492017149925,0.0571868841846784,0.0736254726847012,0.0866107745096087,0.3156801611185074,0.0679942642649014,0.0834012216267486,0.026316192246439486,0.026334762809918272,0.026316178447773873,0.02631626103323745,0.8157680810671473,0.026316268639929963,0.02631607597743158,0.02631617977812202
https://europa.eu/eures/portal/jv-se/jv-details/NzIxOTg1MiAxMDI?lang=es,10/10/2025,Barcelona,WORK/LOCATION,0,0.1066467600564162,0.0499978625836471,0.0546073449465135,0.1042492017149925,0.0571868841846784,0.0736254726847012,0.0866107745096087,0.3156801611185074,0.0679942642649014,0.0834012216267486,0.010286718464409967,0.010303250536542446,0.18591690051129822,0.06973501367771359,0.010401649413685212,0.0605331258523985,0.30112804241015073,0.35169529913380143
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNzQyNyAxMDI?lang=es,24/10/2025,Girona,WORK/LOCATION,0,0.1066467600564162,0.0499978625836471,0.0546073449465135,0.1042492017149925,0.0571868841846784,0.0736254726847012,0.0866107745096087,0.3156801611185074,0.0679942642649014,0.0834012216267486,0.016107591823089757,0.8070221716515635,0.016022596294379656,0.015910321073030698,0.016035807533152504,0.09624428081922912,0.01678059520777102,0.01587663559778386
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMjA2OCAxMDI?lang=es,14/10/2025,Barcelona,WORK/LOCATION,0,0.1857966886212428,0.0619003038542966,0.0588232541922479,0.0319299005592862,0.2611576654016971,0.059267516558369,0.1367276012897491,0.0826968351999918,0.080422610665361,0.0412775951748093,0.09602626641383694,0.01470973281553977,0.014714875013636228,0.01470901019386716,0.014709727941116248,0.014709271616976187,0.014712187231744842,0.8157089287732827
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMzQwOCAxMDI?lang=es,16/10/2025,Lleida,WORK/LOCATION,0,0.0155399711802601,0.2095445096492767,0.0160243712986509,0.0233840872533619,0.0104183224805941,0.0158255432421962,0.0329963234253227,0.6497922539710999,0.015660528326407,0.0108140525408089,0.3910485521087261,0.03608318756777445,0.03575381545648929,0.03572053959422281,0.0357211474490322,0.0361343753737211,0.03693455398933805,0.39260382846069597
