id,timestamp,provincia,titulo,sentimiento,Hostelería y Turismo,Sanitario y Salud,Educación y Formación,Tecnología y Telecomunicaciones,Construcción e Inmobiliaria,Industria y Manufactura,Comercio y Ventas,Logística y Transporte,Administración y Finanzas,"Cultura, Arte y Ocio"
https://europa.eu/eures/portal/jv-se/jv-details/NzIzMDE2NyAxMDI?lang=es,29/10/2025,Girona,WORK/LOCATION,0,0.1375793827076753,0.042784057247141995,0.03968853006760279,0.02537758384520809,0.18964722799137235,0.049227418998877205,0.051138288962344326,0.43187037607034046,0.015099719942857822,0.01758740438769261
https://europa.eu/eures/portal/jv-se/jv-details/NzIzNjg5MSAxMDI?lang=es,13/11/2025,Barcelona,WORK/LOCATION,0,0.11332634836435318,0.1036865438024203,0.10981407389044762,0.06660426780581474,0.07213361623386542,0.0553625263273716,0.11575588335593541,0.07268224159876506,0.2334627682964007,0.05717172225316366
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MDQyMCAxMDI?lang=es,25/12/2025,Girona,WORK/LOCATION,0,0.05446274702747663,0.2766948839028676,0.10528018573919933,0.07282158484061559,0.10326720029115677,0.05041740648448467,0.06652502094705899,0.08637307335933049,0.12934010475873947,0.05481781189640363
https://europa.eu/eures/portal/jv-se/jv-details/NzIzODc5NSAxMDI?lang=es,19/11/2025,Girona,WORK/LOCATION,0,0.18579668862124285,0.0619003038542966,0.05882325419224799,0.031929900559286274,0.26115766540169716,0.059267516558369,0.13672760128974915,0.08269683519999187,0.08042261066536109,0.0412775951748093
https://europa.eu/eures/portal/jv-se/jv-details/NzI0NTQxMSAxMDI?lang=es,02/12/2025,Barcelona,WORK/LOCATION,0,0.040677920604745545,0.13981862366199493,0.6099912524223328,0.027362904511392117,0.018311333221693833,0.0275561794017752,0.028599827860792477,0.02598128281533718,0.02436310549577077,0.05733756969372431
https://europa.eu/eures/portal/jv-se/jv-details/NzIyODI5NyAxMDI?lang=es,27/10/2025,Barcelona,WORK/LOCATION,0,0.11332634836435318,0.1036865438024203,0.10981407389044762,0.06660426780581474,0.07213361623386542,0.0553625263273716,0.11575588335593541,0.07268224159876506,0.2334627682964007,0.05717172225316366
https://europa.eu/eures/portal/jv-se/jv-details/NzIzNTc5MSAxMDI?lang=es,11/11/2025,Tarragona,WORK/LOCATION,0,0.0022072767994056144,0.8213464220364889,0.15898909171422324,0.002203958429163322,0.0014001840172568336,0.0033721139382881424,0.002915984504700949,0.0016813287802506238,0.002655696570097158,0.0032279178170332066
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTI2MCAxMDI?lang=es,24/11/2025,Barcelona,WORK/LOCATION,0,0.0022072767994056144,0.8213464220364889,0.15898909171422324,0.002203958429163322,0.0014001840172568336,0.0033721139382881424,0.002915984504700949,0.0016813287802506238,0.002655696570097158,0.0032279178170332066
https://europa.eu/eures/portal/jv-se/jv-details/NzIzMzAxOSAxMDI?lang=es,05/11/2025,Barcelona,WORK/LOCATION,0,0.0022072767994056144,0.8213464220364889,0.15898909171422324,0.002203958429163322,0.0014001840172568336,0.0033721139382881424,0.002915984504700949,0.0016813287802506238,0.002655696570097158,0.0032279178170332066
https://europa.eu/eures/portal/jv-se/jv-details/NzI0NzM1NSAxMDI?lang=es,27/11/2025,Barcelona,WORK/LOCATION,0,0.026940179833521444,0.7850705782572428,0.07406579330563545,0.012846941594034433,0.010669268590087691,0.01595280839440723,0.013822728224719564,0.031413577031344175,0.017276012649138767,0.011942113439242045
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MzI2MSAxMDI?lang=es,27/11/2025,Barcelona,WORK/LOCATION,0,0.1375793827076753,0.042784057247141995,0.03968853006760279,0.02537758384520809,0.18964722799137235,0.049227418998877205,0.051138288962344326,0.43187037607034046,0.015099719942857822,0.01758740438769261
https://europa.eu/eures/portal/jv-se/jv-details/NzI1ODc3MyAxMDI?lang=es,23/12/2025,Barcelona,WORK/LOCATION,0,0.3217993925015132,0.06399209673206012,0.05384376520911852,0.03464480862021446,0.07201186070839564,0.09049781287709872,0.11690851549307506,0.045905010464290776,0.06422736868262291,0.13616938392321268
https://europa.eu/eures/portal/jv-se/jv-details/NzIzNTc3OSAxMDI?lang=es,11/11/2025,Barcelona,WORK/LOCATION,0,0.11332634836435318,0.1036865438024203,0.10981407389044762,0.06660426780581474,0.07213361623386542,0.0553625263273716,0.11575588335593541,0.07268224159876506,0.2334627682964007,0.05717172225316366
https://europa.eu/eures/portal/jv-se/jv-details/NzIzNTc4MiAxMDI?lang=es,11/11/2025,Barcelona,WORK/LOCATION,0,0.07534939512455215,0.06452152109704912,0.6013096322615942,0.02354560388873021,0.013925482674191395,0.041142241874088846,0.02905984001699835,0.04404631536453962,0.06636047739690791,0.04073953069746494
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MTA2NCAxMDI?lang=es,24/11/2025,Girona,WORK/LOCATION,0,0.10144596546888351,0.4397583355506261,0.18424454579750696,0.030614763498306274,0.018320626579225063,0.030336191256841023,0.03981404627362887,0.05134935614963373,0.03789643912265698,0.06621976693471272
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MDI4NiAxMDI?lang=es,21/11/2025,Tarragona,WORK/LOCATION,0,0.037491150510807834,0.06259275895232956,0.06121102347970009,0.0817139521241188,0.04759505825738112,0.23107697069644928,0.09385844444235165,0.2970905900001526,0.05386336116741101,0.0335066889723142
https://europa.eu/eures/portal/jv-se/jv-details/NzI0NzM3MiAxMDI?lang=es,01/12/2025,Girona,WORK/LOCATION,0,0.1066467600564162,0.04999786258364717,0.05460734494651357,0.10424920171499252,0.0571868841846784,0.07362547268470128,0.08661077450960875,0.3156801611185074,0.06799426426490147,0.08340122162674864
https://europa.eu/eures/portal/jv-se/jv-details/NzIyOTM3NCAxMDI?lang=es,28/10/2025,Girona,WORK/LOCATION,0,0.1066467600564162,0.04999786258364717,0.05460734494651357,0.10424920171499252,0.0571868841846784,0.07362547268470128,0.08661077450960875,0.3156801611185074,0.06799426426490147,0.08340122162674864
https://europa.eu/eures/portal/jv-se/jv-details/NzIzOTU3OCAxMDI?lang=es,20/11/2025,Barcelona,WORK/LOCATION,0,0.1066467600564162,0.04999786258364717,0.05460734494651357,0.10424920171499252,0.0571868841846784,0.07362547268470128,0.08661077450960875,0.3156801611185074,0.06799426426490147,0.08340122162674864
